1,0.5,1,1,1,0.5,0.25,0.33333,1,1,1,0.25,0.33333,1,1,0.5,1.3312,0.5,0.5,0.5,1,1.4667,1.4286,0.5,0.5,0.5,1.0222,2,0.5,0.5,0.5,1.8928,0.5,0.5,0.5,1.9868,1.9496,1.4742,0.5,0.5,0.5,2.3178,2.4793,0.5,0.5,0,0.69667,0,0,0,0.026667,0.07,0.056667,0,0,0,0.073333,0.05,0,0,1,0.12667,1,1,1,0.97333,0.89,0.16667,1,1,1,0.84667,0.9,1,1,1
1,0.5,1,1,0.5,0.33333,0.25,1,0.5,0.5,0.5,0.33333,0.33333,1,1,0.5,1.0909,0.5,0.5,1.2353,1.1429,1.3333,0.5,1,2,1,1.1231,2,0.5,0.5,0.5,1.9638,0.5,0.5,2.1414,2.5424,2.5788,0.5,2.1739,2.1277,7.1429,2.2402,2.0941,0.5,0.5,0,0.42,0,0,0.07,0.02,0.02,0,0.016667,0.0066667,0.0033333,0.13333,0.063333,0,0,1,0.17333,1,1,0.42667,0.97333,0.96,1,0.98333,0.99333,0.99667,0.15667,0.88333,1,1,1
1,0.5,1,1,0.5,0.33333,0.25,1,0.5,0.5,0.5,0.33333,0.33333,1,1,0.5,1.0909,0.5,0.5,1.2353,1.1429,1.3333,0.5,1,2,1,1.1231,2,0.5,0.5,0.5,1.9638,0.5,0.5,2.1414,2.5424,2.5788,0.5,2.1739,2.1277,7.1429,2.2402,2.0941,0.5,0.5,0,0.42,0,0,0.07,0.02,0.02,0,0.016667,0.0066667,0.0033333,0.13333,0.063333,0,0,1,0.17333,1,1,0.42667,0.97333,0.96,1,0.98333,0.99333,0.99667,0.15667,0.88333,1,1,1
1,0.5,1,1,0.5,0.33333,0.25,1,0.5,0.5,0.5,0.33333,0.33333,1,1,0.5,1.0909,0.5,0.5,1.3,1.1667,1.2,0.5,1,2,1,1.0938,2,0.5,0.5,0.5,1.9638,0.5,0.5,2.1849,2.518,2.241,0.5,2.1898,2.1583,7.1429,2.1762,2.2862,0.5,0.5,0,0.42,0,0,0.086667,0.016667,0.023333,0,0.02,0.013333,0.0033333,0.12333,0.073333,0,0,1,0.17333,1,1,0.41,0.97667,0.23667,1,0.98,0.98667,0.99667,0.16667,0.86333,1,1,1
1,0.5,1,1,0.5,0.33333,0.25,1,0.5,0.5,0.5,0.33333,0.33333,1,1,0.5,1.0909,0.5,0.5,1.3,1.1667,1.2,0.5,1,2,1,1.0938,2,0.5,0.5,0.5,1.9638,0.5,0.5,2.1849,2.518,2.241,0.5,2.1898,2.1583,7.1429,2.1762,2.2862,0.5,0.5,0,0.42,0,0,0.086667,0.016667,0.023333,0,0.02,0.013333,0.0033333,0.12333,0.073333,0,0,1,0.17333,1,1,0.41,0.97667,0.23667,1,0.98,0.98667,0.99667,0.16667,0.86333,1,1,1
1,0.5,1,1,0.5,0.33333,0.25,1,0.5,0.5,0.5,0.33333,0.33333,1,1,0.5,1.0909,0.5,0.5,1.3,1.1667,1.2,0.5,1,2,1,1.0938,2,0.5,0.5,0.5,1.9638,0.5,0.5,2.1849,2.518,2.241,0.5,2.1898,2.1583,7.1429,2.1762,2.2862,0.5,0.5,0,0.42,0,0,0.086667,0.016667,0.023333,0,0.02,0.013333,0.0033333,0.12333,0.073333,0,0,1,0.17333,1,1,0.41,0.97667,0.23667,1,0.98,0.98667,0.99667,0.16667,0.86333,1,1,1
1,0.5,0.33333,1,0.5,1,0.25,1,1,1,1,0.25,0.33333,1,1,0.5,1,2,0.5,1,0.5,1.1818,0.5,0.5,0.5,0.5,1.0496,2,0.5,0.5,0.5,1.2346,1.8809,0.5,2.1898,0.5,1.738,0.5,0.5,0.5,0.5,2.1297,2.2655,0.5,0.5,0,0.013333,0.023333,0,0.02,0,0.02,0,0,0,0,0.13,0.096667,0,0,1,0.98667,0.96,1,0.98,1,0.95667,1,1,1,1,0.22667,0.82667,1,1,1
1,0.5,0.33333,1,0.5,1,0.25,1,1,1,1,0.25,0.33333,1,1,0.5,1,2,0.5,1,0.5,1.1818,0.5,0.5,0.5,0.5,1.0496,2,0.5,0.5,0.5,1.2346,1.8809,0.5,2.1898,0.5,1.738,0.5,0.5,0.5,0.5,2.1297,2.2655,0.5,0.5,0,0.013333,0.023333,0,0.02,0,0.02,0,0,0,0,0.13,0.096667,0,0,1,0.98667,0.96,1,0.98,1,0.95667,1,1,1,1,0.22667,0.82667,1,1,1
1,0.5,0.33333,1,0.5,1,0.25,1,1,1,1,0.25,0.33333,1,1,0.5,1,2,0.5,1,0.5,1.1818,0.5,0.5,0.5,0.5,1.0496,2,0.5,0.5,0.5,1.2346,1.8809,0.5,2.1898,0.5,1.738,0.5,0.5,0.5,0.5,2.1297,2.2655,0.5,0.5,0,0.013333,0.023333,0,0.02,0,0.02,0,0,0,0,0.13,0.096667,0,0,1,0.98667,0.96,1,0.98,1,0.95667,1,1,1,1,0.22667,0.82667,1,1,1
1,0.5,0.25,1,0.5,0.5,0.33333,1,1,1,1,0.25,0.33333,1,1,0.5,1.038,2,0.5,1,1,1.2,0.5,0.5,0.5,0.5,1.0922,2,0.5,0.5,0.5,4.0222,1.4218,0.5,2.0134,2.5862,1.7045,0.5,0.5,0.5,0.5,2.1208,1.9278,0.5,0.5,0,0.13667,0.013333,0,0.02,0.01,0.0066667,0,0,0,0,0.14,0.1,0,0,1,0.13,0.96,1,0.98,0.99,0.99,1,1,1,1,0.18,0.82667,1,1,1
1,0.5,0.25,1,0.5,0.5,0.33333,1,1,1,1,0.25,0.33333,1,1,0.5,1.038,2,0.5,1,1,1.2,0.5,0.5,0.5,0.5,1.0922,2,0.5,0.5,0.5,4.0222,1.4218,0.5,2.0134,2.5862,1.7045,0.5,0.5,0.5,0.5,2.1208,1.9278,0.5,0.5,0,0.13667,0.013333,0,0.02,0.01,0.0066667,0,0,0,0,0.14,0.1,0,0,1,0.13,0.96,1,0.98,0.99,0.99,1,1,1,1,0.18,0.82667,1,1,1
1,0.5,0.25,1,0.5,0.5,0.33333,1,1,1,1,0.25,0.33333,1,1,0.5,1.038,2,0.5,1,1,1.2,0.5,0.5,0.5,0.5,1.0922,2,0.5,0.5,0.5,4.0222,1.4218,0.5,2.0134,2.5862,1.7045,0.5,0.5,0.5,0.5,2.1208,1.9278,0.5,0.5,0,0.13667,0.013333,0,0.02,0.01,0.0066667,0,0,0,0,0.14,0.1,0,0,1,0.13,0.96,1,0.98,0.99,0.99,1,1,1,1,0.18,0.82667,1,1,1
1,0.5,0.33333,1,0.5,1,0.33333,1,1,1,1,0.2,0.25,1,1,0.5,1,2,0.5,1,0.5,1.0526,0.5,0.5,0.5,0.5,1.027,1.7627,0.5,0.5,0.5,9.6774,1.5356,0.5,2.2059,0.5,3.0242,0.5,0.5,0.5,0.5,2.5492,2.1434,0.5,0.5,0,0.026667,0.13333,0,0.023333,0,0.023333,0,0,0,0,0.12333,0.076667,0,0,1,0.97333,0.85333,1,0.97667,1,0.13667,1,1,1,1,0.13,0.3,1,1,1
1,0.5,0.5,1,0.5,1,0.5,0.5,1,1,1,0.2,0.25,1,1,0.5,1,2,0.5,1,0.5,1,2,0.5,0.5,0.5,1.0182,1.4182,0.5,0.5,0.5,8.8235,1.8072,0.5,2,0.5,6,1.2397,0.5,0.5,0.5,2.599,2.1939,0.5,0.5,0,0.03,0.36333,0,0.023333,0,0.01,0.016667,0,0,0,0.053333,0.15333,0,0,1,0.97,0.63667,1,0.97667,1,0.99,0.98333,1,1,1,0.90667,0.19667,1,1,1
1,0.5,0.5,1,0.5,1,0.5,0.5,1,1,1,0.2,0.25,1,1,0.5,1,2,0.5,1,0.5,1,2,0.5,0.5,0.5,1.0182,1.4182,0.5,0.5,0.5,8.8235,1.8072,0.5,2,0.5,6,1.2397,0.5,0.5,0.5,2.599,2.1939,0.5,0.5,0,0.03,0.36333,0,0.023333,0,0.01,0.016667,0,0,0,0.053333,0.15333,0,0,1,0.97,0.63667,1,0.97667,1,0.99,0.98333,1,1,1,0.90667,0.19667,1,1,1
1,1,0.25,1,1,0.5,0.5,0.5,1,1,1,0.33333,0.33333,1,1,0.5,0.5,1.908,0.5,0.5,2,1,2,0.5,0.5,0.5,1.0263,1.3878,0.5,0.5,0.5,0.5,1.633,0.5,0.5,1.9868,6.383,1.2397,0.5,0.5,0.5,3.157,1.9414,0.5,0.5,0,0,0.25333,0,0,0.026667,0.02,0.023333,0,0,0,0.11,0.12667,0,0,1,1,0.72333,1,1,0.97333,0.98,0.97667,1,1,1,0.12333,0.77333,1,1,1
1,1,0.25,1,1,0.5,0.5,0.5,1,1,1,0.33333,0.33333,1,1,0.5,0.5,1.908,0.5,0.5,2,1,2,0.5,0.5,0.5,1.0263,1.3878,0.5,0.5,0.5,0.5,1.633,0.5,0.5,1.9868,6.383,1.2397,0.5,0.5,0.5,3.157,1.9414,0.5,0.5,0,0,0.25333,0,0,0.026667,0.02,0.023333,0,0,0,0.11,0.12667,0,0,1,1,0.72333,1,1,0.97333,0.98,0.97667,1,1,1,0.12333,0.77333,1,1,1
1,1,0.25,1,1,0.5,0.5,0.5,1,1,1,0.33333,0.33333,1,1,0.5,0.5,1.908,0.5,0.5,2,1,2,0.5,0.5,0.5,1.0263,1.3878,0.5,0.5,0.5,0.5,1.633,0.5,0.5,1.9868,6.383,1.2397,0.5,0.5,0.5,3.157,1.9414,0.5,0.5,0,0,0.25333,0,0,0.026667,0.02,0.023333,0,0,0,0.11,0.12667,0,0,1,1,0.72333,1,1,0.97333,0.98,0.97667,1,1,1,0.12333,0.77333,1,1,1
1,1,0.25,1,1,0.5,0.5,0.5,1,1,1,0.33333,0.33333,1,1,0.5,0.5,1.908,0.5,0.5,2,1,2,0.5,0.5,0.5,1.0263,1.3878,0.5,0.5,0.5,0.5,1.633,0.5,0.5,1.9868,6.383,1.2397,0.5,0.5,0.5,3.157,1.9414,0.5,0.5,0,0,0.25333,0,0,0.026667,0.02,0.023333,0,0,0,0.11,0.12667,0,0,1,1,0.72333,1,1,0.97333,0.98,0.97667,1,1,1,0.12333,0.77333,1,1,1
1,0.5,0.25,0.5,1,0.5,0.33333,0.5,1,1,1,0.33333,0.25,1,1,0.5,1,1.6484,2,0.5,2,1.375,1.5,0.5,0.5,0.5,1.0233,1.4105,0.5,0.5,0.5,6.383,1.5796,1.0949,0.5,2.0134,3.587,1.2129,0.5,0.5,0.5,2.7907,1.9319,0.5,0.5,0,0.026667,0.18,0.016667,0,0.013333,0.02,0.01,0,0,0,0.13,0.10333,0,0,1,0.97333,0.75,0.98333,1,0.98667,0.19333,0.17333,1,1,1,0.17333,0.29,1,1,1
1,0.5,0.25,0.5,1,0.5,0.33333,0.5,1,1,1,0.33333,0.25,1,1,0.5,1,1.6484,2,0.5,2,1.375,1.5,0.5,0.5,0.5,1.0233,1.4105,0.5,0.5,0.5,6.383,1.5796,1.0949,0.5,2.0134,3.587,1.2129,0.5,0.5,0.5,2.7907,1.9319,0.5,0.5,0,0.026667,0.18,0.016667,0,0.013333,0.02,0.01,0,0,0,0.13,0.10333,0,0,1,0.97333,0.75,0.98333,1,0.98667,0.19333,0.17333,1,1,1,0.17333,0.29,1,1,1
1,0.5,0.25,0.5,1,0.5,0.33333,0.5,1,1,1,0.33333,0.25,1,1,0.5,1,1.6484,2,0.5,2,1.375,1.5,0.5,0.5,0.5,1.0233,1.4105,0.5,0.5,0.5,6.383,1.5796,1.0949,0.5,2.0134,3.587,1.2129,0.5,0.5,0.5,2.7907,1.9319,0.5,0.5,0,0.026667,0.18,0.016667,0,0.013333,0.02,0.01,0,0,0,0.13,0.10333,0,0,1,0.97333,0.75,0.98333,1,0.98667,0.19333,0.17333,1,1,1,0.17333,0.29,1,1,1
