8.41037;4.37726;7.36755;2.99029;6.61607;45.865;100.205;0.275506;0.142067;0.271756;0.808115;0.12776;0.141052;0.308168;0.187582;0.0082567;0.225279;0.207341;1.55726;0.0471966;0.60845;0.273367;0.326973;0.0667505;0.562192;0.386712;2.18228;0.182772;1.13974;0.42354;4;25;469.333;592;485.333;677.333;501.333;768;445.333;858.667;413.333;949.333;418.667;1040;464;1130.67;538.667;1192;629.333;1200;720;1173.33;802.667;1093.33;880;1008;930.667;917.333;962.667;826.667;984;736;1000;648;1000;561.404;1528;530.667;1522.67;608;1512;688;1544;768;1565.33;845.333;1562.67;925.333;1522.67;1000;1453.33;1061.33;1373.33;1077.33;1293.33;1061.33;1216;1018.67;1136;954.667;1064;874.667;1024;797.333;1005.33;717.333;1000;637.333;1000;560;1024;265.394;995.817;974.679;568.367;1139.08;1364.55;930.055
4.78391;2.34558;4.58515;2.23958;5.54958;51.0291;51.1695;0.205937;0.0957832;0.228261;0.508872;0.130095;0.224623;0.225241;0.0380367;0.0698995;0.00663998;0.0188093;0.873445;0.228372;0.0389743;0.0936209;0.997405;0.283514;0.188055;0.400033;3.16309;0.409611;0.262305;0.376148;2;25;450.667;517.333;408;626.667;389.333;738.667;389.333;850.667;389.333;962.667;393.729;1078.18;434.933;1188.05;536;1272;650.667;1290.67;762.667;1264;874.667;1194.67;962.667;1082.67;1021.33;968;1045.33;856;1048.42;746.253;1053.33;637.333;1054.67;525.353;1656;533.333;1661.33;632;1653.33;733.333;1672;834.667;1674.67;936;1642.67;1037.33;1578.67;1136;1477.33;1189.33;1376;1184;1274.67;1152;1181.33;1106.67;1112;1016;1082.75;911.07;1078.18;819.505;1077.33;720;1056;624;1054.67;525.333;1064.44;215.177;1039.26;1263.59;547.1;1153.72;1524.55;961.431
1.366;0.968946;0.939457;0.0294893;2.52543;33.2634;39.9285;0.051296;0.0387578;0.0396476;0.0225999;0.0585479;0.151892;0.182326;0.0192673;0.0279239;0.0209202;0.0112895;0.244997;0.123712;0.0909493;0.0570019;0.320338;0.0397348;0.0703887;0.161662;2.06405;0.143974;0.214449;0.307807;1;25;309.333;517.333;333.333;629.333;349.333;741.333;309.333;853.333;274.667;965.333;280;1077.33;330.667;1192;418.667;1274.67;530.667;1296;642.667;1266.67;754.667;1184;850.667;1069.33;917.333;957.333;981.333;845.333;1000;733.333;988.9;618.063;988;508.203;1648;498.667;1624;602.667;1600;709.333;1613.83;819.505;1637.33;920;1664;1026.67;1637.33;1130.67;1554.67;1229.33;1448;1253.33;1344;1224;1237.33;1141.33;1154.67;1037.33;1090.67;930.667;1026.67;824;1023.24;716.495;1009.5;615.773;988;509.333;1014.08;178.551;1007.21;1275.04;503.607;1238.41;1568.05;1197.21
5.57719;2.17898;5.19694;3.01796;4.93035;51.6339;51.6339;0.221857;0.0845948;0.227545;1.03402;0.113799;0.223704;0.223704;0.0262911;0.220403;0.26258;0.235313;0.401495;0.40338;0.435751;0.241893;0.239109;0.575442;0.863186;0.505332;1.90538;0.753995;1.23067;0.501063;3;25;402.667;624;410.667;733.333;426.667;845.333;446.379;911.07;407.463;1039.26;394.667;1184;442.667;1293.33;538.667;1373.33;650.667;1386.67;762.667;1354.67;877.333;1290.67;978.667;1184;1050.67;1072;1088;957.333;1088;845.333;1080;733.333;1080;626.593;1709.33;629.333;1705.39;682.158;1668.77;748.542;1671.06;853.842;1706.67;1026.67;1709.33;1128;1669.33;1226.67;1568;1288;1469.33;1296;1370.67;1272;1269.33;1213.33;1181.33;1120;1122.67;1018.67;1093.33;920;1085.33;818.667;1085.04;718.784;1080;621.333;1073.6;265.538;1071.31;1311.67;684.447;1329.98;1547.45;1112.51
3.70746;3.40177;3.53107;0.129299;4.81188;38.618;64.2235;0.159281;0.143108;0.181159;0.0302157;0.120992;0.180727;0.300557;0.0511498;0.0696179;0.236746;0.044567;0.522173;0.157299;0.483399;0.0979918;0.177373;0.471073;0.463875;0.112495;1.4296;0.425775;0.726791;0.179406;3;25;437.333;581.333;440;653.333;466.981;691.314;469.27;730.229;432.644;787.458;448.668;867.577;496.739;947.696;563.124;993.478;709.333;1010.67;781.333;989.333;850.667;941.333;917.937;897.335;956.852;842.396;979.744;789.747;1002.67;728;1002.67;656;1002.67;586.534;1525.33;592;1522.67;669.333;1520;749.333;1541.33;829.333;1549.33;909.333;1536;989.333;1488;1069.33;1413.33;1112;1333.33;1120;1253.33;1098.67;1173.33;1053.33;1096;981.333;1045.33;901.333;1016;821.333;1002.67;741.333;1002.67;661.333;1002.67;581.333;1004.92;295.297;1016.37;1105.65;576.858;869.866;1396.36;984.322
3.11942;1.5265;2.80797;1.28147;0.814189;8.3452;51.2175;0.114868;0.0549324;0.131635;0.198454;0.0188601;0.0319689;0.196205;0.0502718;0.0088496;0.0511367;0.0500125;0.780315;0.0350899;0.173327;0.116513;0.0822136;0.0420908;0.171257;0.0882261;0.918611;0.0722385;0.475005;0.18408;2;25;440;656;450.667;714.667;434.667;778.667;413.333;842.667;408;906.667;440;954.667;504;997.333;568;1002.67;632;1000;693.333;984;757.333;954.667;821.333;917.333;885.333;882.667;933.961;821.794;965.333;762.667;992;698.667;992;637.333;1506.67;634.667;1504;696;1504;760;1517.33;824;1522.67;888;1514.67;952;1469.33;1010.67;1405.33;1040;1341.33;1037.33;1277.33;1016;1213.33;981.333;1149.33;944;1085.33;890.667;1032;826.667;1002.67;762.667;992;698.667;992;645.126;979.744;320.477;988.9;952.274;572.28;824.083;1421.54;895.046
1.19996;1.05959;0.582751;0.476842;1.08193;7.72478;24.0768;0.0587255;0.0511808;0.0350877;0.116458;0.0327233;0.0522244;0.162775;0.207407;0.100234;0.0824677;0.167509;2.02495;0.211635;0.202929;0.27719;0.994855;0.181447;0.465098;0.805922;4.16347;0.296894;0.47099;0.667477;2;25;397.708;536.667;404.896;606.146;419.271;678.021;424.062;749.896;397.708;821.771;409.688;893.646;460;955.938;531.875;975.104;603.75;965.521;673.229;941.563;745.104;910.417;807.396;867.292;860.104;800.208;891.25;728.333;915.946;659.314;934.375;589.375;935.573;519.896;1449.48;503.125;1449.48;570.208;1432.71;639.688;1451.88;709.167;1461.46;778.646;1454.27;848.125;1406.35;912.812;1336.88;936.771;1267.4;931.979;1200.31;915.208;1130.85;874.218;1068.54;840.938;1011.04;793.021;970.194;734.426;949.329;659.314;936.771;586.979;935.573;519.778;913.86;214.903;897.168;1109.99;507.004;819.97;1358.27;799.106
5.65685;2.4563;5.6;3.1437;5.59784;60.3319;62.9892;0.2932;0.116762;0.341463;0.67799;0.168951;0.38166;0.39847;0.0779453;0.0220054;0.0166726;0.0694349;0.637644;0.0989933;0.120204;0.0947942;0.482955;0.331323;0.440854;0.283309;2.75426;0.361666;0.682416;0.312178;3;25;474.667;714.667;477.333;784;490.667;856;493.333;925.333;512.763;998.057;536;1064;592;1133.33;664;1170.67;736;1178.67;805.333;1165.33;877.333;1125.33;944;1064;1002.67;992;1045.33;920;1056;850.667;1058.67;778.667;1057.33;710.193;1517.33;706.667;1514.67;765.333;1530.67;826.667;1538.67;888;1525.33;946.667;1501.33;1008;1458.67;1061.33;1397.33;1090.67;1336;1093.33;1274.67;1082.67;1213.33;1056;1154.67;1013.33;1114.67;952;1106.67;890.667;1090.67;829.333;1056;768;1057.33;709.333;1030.1;414.331;1064.44;1272.75;700.471;1073.6;1387.21;881.311
0.524063;0.903896;0.290698;0.613198;0.0589453;7.44787;37.0337;0.0223654;0.0363618;0.0144404;0.129706;0.00153607;0.0390734;0.194288;0.017117;0.0109634;0.0702671;0.0478443;0.407315;0.102136;0.203911;0.107201;0.277966;0.0454663;0.213947;0.254443;1.24071;0.120144;0.396209;0.329745;2;25;514.667;552;501.333;621.333;520;690.667;530.667;760;530.667;829.333;530.667;898.667;565.333;968;626.667;1032;696;1048;765.333;1034.67;834.667;989.333;896;920;941.333;850.667;968.298;776.012;993.478;716.495;1002.67;642.667;1014.67;576.267;1504;600;1490.67;666.667;1466.67;738.667;1472;808;1477.33;880;1461.33;949.333;1440;1021.33;1376;1069.33;1304;1074.67;1234.67;1053.33;1165.33;997.333;1112;928;1066.67;856;1040;786.667;1034.67;714.667;1026.67;645.333;1014.67;576;1014.08;279.273;1007.21;1066.73;643.243;908.781;1398.65;917.937
4.63276;3.21123;4.30498;1.09375;4.97294;43.2959;49.1488;0.231376;0.156252;0.2656;0.251841;0.137697;0.26285;0.298383;0.0407052;0.0196824;0.14387;0.0967325;0.446773;0.100901;0.43452;0.124139;0.25469;0.0841784;0.602738;0.653239;1.05947;0.300111;0.695863;0.562954;4;25;517.333;560;519.63;627.219;553.967;675.291;542.522;769.145;496;906.667;506.667;994.667;578.667;1082.67;666.667;1114.67;757.333;1117.33;845.333;1112;933.333;1064;997.333;976;1043.84;895.046;1071.31;824.083;1085.33;744;1090.67;656;1089.33;570.01;1717.33;581.333;1701.33;677.333;1677.33;778.667;1696;877.333;1709.33;978.667;1709.33;1077.33;1656;1176;1562.67;1245.33;1461.33;1258.67;1362.67;1234.67;1261.33;1165.33;1186.67;1066.67;1130.67;965.333;1098.67;866.667;1088;765.333;1088;666.667;1089.33;570.667;1126.25;281.562;1036.97;1384.92;576.858;901.914;1600.1;1091.91
