8.30524;4.41596;7.36515;2.94919;6.09918;43.159;108.413;0.272687;0.14262;0.271511;0.768713;0.117759;0.132702;0.33334;0.189808;0.00777908;0.225454;0.208092;1.55285;0.0451548;0.609773;0.274182;0.319969;0.0729534;0.563076;0.375828;2.31043;0.198805;1.12948;0.4477;4;25;466.667;597.333;485.333;682.667;496;773.333;442.667;864;410.667;954.667;418.667;1045.33;466.667;1133.33;541.333;1194.67;632;1200;722.667;1170.67;805.333;1090.67;880;1008;930.667;917.333;962.667;826.667;984;736;1000;648;1000;558.701;1530.67;520;1522.67;597.333;1509.33;677.333;1538.67;757.333;1565.33;837.333;1562.67;917.333;1528;992;1458.67;1058.67;1378.67;1077.33;1298.67;1064;1218.67;1018.67;1138.67;957.333;1066.67;877.333;1024;797.333;1005.33;717.333;1000;637.333;1000;560;1020.7;259.599;997.096;970.546;572.298;1135.75;1359.94;926.296
4.60803;2.31434;4.41176;2.09742;4.04283;33.5575;45.8149;0.199956;0.0945448;0.220665;0.467572;0.0959777;0.149267;0.203789;0.0335215;0.0679157;0.00631363;0.0182683;0.847404;0.225212;0.0422851;0.0917049;1.03192;0.247651;0.188355;0.36721;3.16213;0.379277;0.262927;0.358158;2;25;434.667;549.333;400;653.333;386.667;762.667;392;869.333;386.667;981.333;400;1090.67;453.333;1200;546.667;1277.33;658.667;1290.67;768;1261.33;877.333;1192;962.667;1082.67;1021.33;970.667;1045.33;861.333;1050.67;752;1034.67;642.667;1037.33;533.564;1658.67;517.333;1661.33;613.333;1656;714.667;1666.67;816;1674.67;917.333;1653.33;1018.67;1592;1120;1493.33;1186.67;1392;1189.33;1290.67;1160;1192;1117.33;1109.33;1029.33;1072;936;1048;834.667;1048;733.333;1040;632;1037.33;533.333;1064.95;212.399;1038.4;1265.55;554.598;1147.55;1519.24;961.696
1.27152;0.967429;0.729167;0.238263;2.395;31.0924;37.0315;0.0482086;0.0388254;0.0310421;0.166868;0.0555945;0.141799;0.168885;0.0218284;0.0267093;0.0232755;0.0125393;0.301566;0.123074;0.100873;0.0635471;0.291736;0.0409542;0.0644043;0.128875;1.83706;0.145071;0.201696;0.274787;2;25;317.333;520;330.667;624;349.333;736;312;848;274.667;962.667;280;1074.67;328;1186.67;416;1274.67;528;1296;640;1269.33;754.667;1184;848;1072;914.667;960;981.333;845.333;1000;733.333;989.333;621.333;988;510.889;1642.67;501.333;1624;602.667;1600;709.333;1610.67;813.333;1621.12;913.307;1664;1026.67;1637.33;1130.67;1554.67;1229.33;1448;1253.33;1344;1224;1237.33;1141.33;1154.67;1037.33;1090.67;930.667;1026.67;824;1000;720;986.667;613.333;988;509.333;1009.2;182.661;1009.2;1278.63;506.886;1228.4;1557.19;1196.43
5.47849;2.19806;5.21127;3.01321;3.70568;42.1763;59.3186;0.221651;0.0859152;0.231975;0.966001;0.0850724;0.180204;0.253447;0.0286759;0.213594;0.265568;0.23918;0.464039;0.401267;0.437915;0.248204;0.221458;0.567433;0.853059;0.476694;1.78572;0.747109;1.22245;0.481682;3;25;405.333;642.667;413.333;752;429.333;864;424;976;397.333;1088;402.667;1197.33;442.667;1309.33;552;1376;664;1386.67;776;1349.33;888;1282.67;986.667;1173.33;1053.33;1061.33;1088;949.333;1088;837.333;1080;725.333;1080;616.577;1698.67;592;1698.67;693.333;1666.67;794.667;1682.67;898.667;1704;1000;1712;1104;1682.67;1205.33;1586.67;1282.67;1485.33;1296;1384;1277.33;1280;1224;1186.67;1128;1125.33;1024;1093.33;922.667;1085.33;818.667;1080;717.333;1080;616;1073.8;271.399;1079.7;1318.64;684.397;1321.59;1533.99;1103.3
3.82359;3.29399;3.63636;0.342378;6.50966;55.6097;57.2161;0.165713;0.13797;0.186916;0.0774594;0.175268;0.291892;0.300324;0.0604327;0.0458889;0.200356;0.0544532;0.761073;0.129121;0.470619;0.1215;0.375689;0.42656;0.471664;0.126944;2.47166;0.398988;0.865437;0.235028;3;25;434.667;632;466.667;698.667;437.333;768;429.333;834.667;466.667;901.333;517.333;968;584;1005.33;650.667;1013.33;720;1008;786.667;986.667;850.667;941.333;902.696;902.696;943.996;852.547;955.796;796.497;958.746;743.397;958.746;681.447;955.796;628.348;1522.67;602.667;1522.67;672;1520;749.333;1541.33;826.667;1549.33;904;1538.67;981.333;1498.67;1058.67;1426.67;1109.33;1346.67;1120;1269.33;1106.67;1192;1066.67;1114.67;1002.67;1058.67;925.333;1024;848;1008;770.667;1000;693.333;1005.95;628.348;1000.05;292.049;1014.8;1103.3;581.148;864.347;1380.59;982.346
2.31479;1.24166;1.98492;0.743258;0.67642;7.82541;22.9534;0.100086;0.0522897;0.108696;0.13552;0.0186512;0.0426229;0.125021;0.0495453;0.00856217;0.0511334;0.0480661;0.804312;0.0310695;0.172354;0.112453;0.13973;0.0426729;0.128659;0.102475;0.782941;0.0678679;0.38265;0.161623;2;25;437.333;653.333;456;709.333;440;770.667;416;834.667;408;896;434.667;946.667;496;994.667;557.333;1002.67;621.333;1000;685.333;986.667;746.667;960;810.667;925.333;874.667;890.667;930.667;834.667;949.333;773.333;968;709.333;982.667;649.252;1506.67;645.333;1504;701.333;1504;765.333;1517.33;826.667;1522.67;890.667;1514.67;952;1469.33;1010.67;1408;1037.33;1344;1037.33;1280;1018.67;1218.67;984;1154.67;946.667;1093.33;898.667;1034.67;834.667;1008;773.333;997.333;709.333;982.667;648;979.396;315.649;989.664;1058.75;575.248;828.947;1418.94;887.947
1.11909;1.0679;0.58651;0.48139;0.226332;0.953805;15.9037;0.0546116;0.0513365;0.0350877;0.117802;0.00713997;0.00697096;0.116233;0.255666;0.118249;0.105259;0.193757;2.31099;0.239618;0.228261;0.313322;1.10532;0.216441;0.494889;0.967008;4.39025;0.304686;0.502178;0.697482;2;25;395.312;558.229;409.688;622.917;424.062;692.396;430.168;735.195;397.708;831.354;412.083;900.833;462.396;955.938;531.875;975.104;601.354;965.521;670.833;943.958;740.312;910.417;805;876.875;852.917;812.188;881.667;742.708;896.834;680.447;904.655;623.091;907.263;568.343;1451.88;524.688;1442.29;589.375;1437.5;656.458;1454.27;723.542;1461.46;790.625;1451.88;857.708;1401.56;915.208;1334.48;936.771;1267.4;931.979;1202.71;915.208;1141.9;873.371;1087.15;839.479;1021.97;800.372;975.104;740.312;934.375;673.229;931.979;606.146;931.979;541.458;915.084;216.387;899.441;1105.4;510.987;821.229;1353.07;800.372
5.7711;2.444;5.72917;3.28516;4.93531;57.8666;74.1326;0.301486;0.116027;0.352941;0.679956;0.142192;0.340936;0.436771;0.0746952;0.0213182;0.0145064;0.0650868;0.57279;0.0975596;0.076822;0.0827014;0.405316;0.253204;0.485156;0.280081;2.49906;0.298004;0.773558;0.323831;3;25;466.667;688;477.333;762.667;485.333;837.333;496;912;507.398;973.496;533.333;1056;592;1133.33;666.667;1170.67;741.333;1178.67;816;1160;890.667;1117.33;962.667;1042.67;1021.33;968;1048;893.333;1048;818.667;1050.67;744;1050.2;705.047;1549.33;650.667;1533.33;717.333;1516.29;769.947;1536;850.667;1536;917.333;1512;981.333;1472;1045.33;1410.67;1085.33;1344;1096;1277.33;1082.67;1210.67;1053.33;1144;1002.67;1109.33;936;1101.33;869.333;1088.55;808.297;1082.65;749.297;1079.7;705.047;1032.5;421.848;1064.95;1271.45;705.047;1070.85;1383.54;876.147
0.706235;0.85806;0.138504;0.719556;1.89918;10.0267;13.6979;0.0298936;0.0343667;0.00680272;0.156164;0.0551148;0.062549;0.0854513;0.0174155;0.0143512;0.0758951;0.0634509;0.410568;0.131397;0.242794;0.13202;0.271324;0.150857;0.214905;0.263876;1.03403;0.431627;0.402541;0.341098;2;25;504;632;520;690.667;533.787;725.515;533.333;813.333;530.667;874.667;544;936;592;997.333;648;1040;709.333;1048;768;1032;829.333;992;888;933.333;928;872;965.333;810.667;980.426;745.123;989.14;692.834;986.962;644.902;1501.33;626.667;1480;688;1466.67;754.667;1469.33;821.333;1477.33;885.333;1470.64;956.46;1442.67;1018.67;1384;1066.67;1317.33;1074.67;1250.67;1058.67;1186.67;1018.67;1128;954.667;1085.33;888;1050.67;824;1028.36;756.017;1024;695.013;1019.64;647.081;1006.57;276.698;1015.29;1063.22;640.545;915.064;1394.38;919.421
4.77944;3.21111;4.42359;1.21248;6.68812;55.4755;55.6518;0.236975;0.154739;0.270492;0.275693;0.188854;0.347638;0.348743;0.0434672;0.0149687;0.123227;0.0956769;0.425771;0.077237;0.373113;0.117577;0.259188;0.0697691;0.62618;0.674567;1.23684;0.267554;0.710105;0.566831;4;25;517.333;608;557.333;685.333;544;770.667;509.333;853.333;498.667;938.667;522.667;1024;602.667;1098.67;688;1117.33;773.333;1120;856;1109.33;938.667;1056;1000;973.333;1053.33;898.667;1067.9;843.697;1070.85;743.397;1073.8;663.747;1073.8;592.948;1714.67;565.333;1704;661.333;1677.33;762.667;1690.67;861.333;1709.33;962.667;1712;1061.33;1669.33;1160;1578.67;1240;1477.33;1261.33;1378.67;1242.67;1277.33;1181.33;1197.33;1082.67;1138.67;981.333;1101.33;882.667;1093.33;781.333;1088;682.667;1088;586.667;1123.95;277.299;1041.35;1377.64;572.298;899.746;1595.94;1094.45
